,fg_id,DateReunion,Hippodrome,CodeHippodrome,AnneeCourse,Specialite,LabelCourse,Prix,PrixCourt,NumProgramme,Categorie,NumSire,NomCheval,DistanceParcouru,PoidsPorte,NomProprietaire,Etat,ClotSuiv1,ClotSuiv2,DateClot,LibelleJockey,Allocation,TypeEngagement,Corde,Discipline,NomEntraineur,NomJockey,ReferenceCourse,price,NumProgrammeDecoded,SpecialiteLabel
49,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,20131006,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2013,P,ARC DE TRIOMPHE,P - 474 - ARC DE TRIOMPHE,,THE3RU5wWlV4RXlPNzZuM0hLNlhndz09,,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,JOSHUA TREE              ,,,,PARTANT   ,,,,RICHARD HUGHES,,N,,,,,,{'link': '/fr/course/detail/2013/P/THE3RU5wWlV4RXlPNzZuM0hLNlhndz09'},474,Plat
50,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,20130915,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2013,P,FOY            ,P - 945 - FOY            ,,dklyNnB6R2dQekJpbXhkVGFTRGJ5UT09,,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,JOSHUA TREE              ,,,,N DEC.PART,,,,,,N,,,,,,{'link': '/fr/course/detail/2013/P/dklyNnB6R2dQekJpbXhkVGFTRGJ5UT09'},945,Plat
51,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,20130818,DEAUVILLE,UUI1MEN3bUdDZ09lcDluYm41NGxndz09,2013,P,KERGORLAY      ,P - 821 - KERGORLAY      ,,c25SVS9qdjRpd0FrU0pPK0pTZ0ZXUT09,,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,JOSHUA TREE              ,,,,PARTANT   ,,,,RYAN-LEE MOORE,,N,,,,,,{'link': '/fr/course/detail/2013/P/c25SVS9qdjRpd0FrU0pPK0pTZ0ZXUT09'},821,Plat
52,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,20130623,SAINT-CLOUD,bUNUcFZ1VzVKbEVVNnVjRGMra2JzUT09,2013,P,GD PX ST-CLOUD ,P - 569 - GD PX ST-CLOUD ,,MUFnd3BGdzk3ZWRrdWFQc3hFV1NOdz09,,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,JOSHUA TREE              ,,,,PARTANT   ,,,,LANFRANCO DETTORI,,N,,,,,,{'link': '/fr/course/detail/2013/P/MUFnd3BGdzk3ZWRrdWFQc3hFV1NOdz09'},569,Plat
53,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,20120916,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2012,P,FOY            ,P - 935 - FOY            ,,NXhtWmdkSUFIN2Y3R0RIUXB4N2xkZz09,,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,JOSHUA TREE              ,,,,PARTANT   ,,,,LANFRANCO DETTORI,,N,,,,,,{'link': '/fr/course/detail/2012/P/NXhtWmdkSUFIN2Y3R0RIUXB4N2xkZz09'},935,Plat
54,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,20120819,DEAUVILLE,UUI1MEN3bUdDZ09lcDluYm41NGxndz09,2012,P,KERGORLAY      ,P - 818 - KERGORLAY      ,,R2FXN1Z0K1FDRGVoNm1FUHVyQjZzUT09,,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,JOSHUA TREE              ,,,,PARTANT   ,,,,RYAN-LEE MOORE,,N,,,,,,{'link': '/fr/course/detail/2012/P/R2FXN1Z0K1FDRGVoNm1FUHVyQjZzUT09'},818,Plat
55,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,20120527,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2012,P,VTESSE VIGIER  ,P - 436 - VTESSE VIGIER  ,,TEhQWGlISkRJQzRnUmM2QnVrbG4zZz09,,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,JOSHUA TREE              ,,,,PARTANT   ,,,,OLIVIER PESLIER,,N,,,,,,{'link': '/fr/course/detail/2012/P/TEhQWGlISkRJQzRnUmM2QnVrbG4zZz09'},436,Plat
56,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,20110911,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2011,P,FOY            ,P - 863 - FOY            ,,a2JsakIrcnZhOUhlZnRJV3hLL1BiQT09,,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,JOSHUA TREE              ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2011/P/a2JsakIrcnZhOUhlZnRJV3hLL1BiQT09'},863,Plat
57,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,20101003,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2010,P,ARC DE TRIOMPHE,P - 546 - ARC DE TRIOMPHE,,L0M2YXhnWkJRb01zREtVTWhpdHpvQT09,,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,JOSHUA TREE              ,,,,NUL       ,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/L0M2YXhnWkJRb01zREtVTWhpdHpvQT09'},546,Plat
58,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,20101002,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2010,P,CHAUDENAY      ,P - 940 - CHAUDENAY      ,,NVVGa1QvU0ZxZldnTkFkdWJlK0lQQT09,,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,JOSHUA TREE              ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/NVVGa1QvU0ZxZldnTkFkdWJlK0lQQT09'},940,Plat
59,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,20100912,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2010,P,NIEL           ,P - 863 - NIEL           ,,a2JsakIrcnZhOUhlZnRJV3hLL1BiQT09,,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,JOSHUA TREE              ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/a2JsakIrcnZhOUhlZnRJV3hLL1BiQT09'},863,Plat
60,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,20100714,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2010,P,GD PRIX PARIS  ,P - 547 - GD PRIX PARIS  ,,cEV5bHZPUkVOZld3dVN4Y1EyOHhzZz09,,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,JOSHUA TREE              ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/cEV5bHZPUkVOZld3dVN4Y1EyOHhzZz09'},547,Plat
61,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,20100606,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2010,P,DU JOCKEY CLUB ,P - 452 - DU JOCKEY CLUB ,,VmtrYTBjZ2pPYnFkZDJQenEwc0ZJUT09,,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,JOSHUA TREE              ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/VmtrYTBjZ2pPYnFkZDJQenEwc0ZJUT09'},452,Plat
62,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,20100516,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2010,P,ESSAI POULAINS ,P - 331 - ESSAI POULAINS ,,UG9lRE9pbW1ySklQN1hCbSt2SEpiUT09,,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,JOSHUA TREE              ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/UG9lRE9pbW1ySklQN1hCbSt2SEpiUT09'},331,Plat
63,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,20100516,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2010,P,HOCQUART       ,P - 333 - HOCQUART       ,,UVd2SkpXRFRhVC9FQm1NaWJHQlZXdz09,,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,JOSHUA TREE              ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/UVd2SkpXRFRhVC9FQm1NaWJHQlZXdz09'},333,Plat
64,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,20100508,SAINT-CLOUD,bUNUcFZ1VzVKbEVVNnVjRGMra2JzUT09,2010,P,GREFFULHE      ,P - 307 - GREFFULHE      ,,SEVpdXJ6aHVXeWtycFM4TlNHR2Rvdz09,,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,JOSHUA TREE              ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/SEVpdXJ6aHVXeWtycFM4TlNHR2Rvdz09'},307,Plat
65,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,20100411,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2010,P,NOAILLES       ,P - 189 - NOAILLES       ,,VHFGZTI5RzAzbzlUK0FIRm5JaTJGUT09,,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,JOSHUA TREE              ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2010/P/VHFGZTI5RzAzbzlUK0FIRm5JaTJGUT09'},189,Plat
66,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,20091114,SAINT-CLOUD,bUNUcFZ1VzVKbEVVNnVjRGMra2JzUT09,2009,P,CRIT.ST.CLOUD  ,P - 1156 - CRIT.ST.CLOUD  ,,WDRsK0ZhN0RMaWNaN1A3TDkwZk40dz09,,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,JOSHUA TREE              ,,,,ANNUL PB  ,,,,,,N,,,,,,{'link': '/fr/course/detail/2009/P/WDRsK0ZhN0RMaWNaN1A3TDkwZk40dz09'},1156,Plat
67,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,20091101,SAINT-CLOUD,bUNUcFZ1VzVKbEVVNnVjRGMra2JzUT09,2009,P,CRITERIUM INT. ,P - 1108 - CRITERIUM INT. ,,S3Exd2RVQkFPUjg5VGxPMVcwUmszUT09,,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,JOSHUA TREE              ,,,,ANNUL PB  ,,,,,,N,,,,,,{'link': '/fr/course/detail/2009/P/S3Exd2RVQkFPUjg5VGxPMVcwUmszUT09'},1108,Plat
68,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,20091011,MILAN,VEhMajVja29iR0Uzc3dqWUF3T245UT09,2009,P,GRAN CRITERIUM ,P - 7044 - GRAN CRITERIUM ,,ZU1ZenYxSHpjTDdwejExOXZmZmdCdz09,,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,JOSHUA TREE              ,,,,N DEC.PART,,,,,,N,,,,,,{'link': '/fr/course/detail/2009/P/ZU1ZenYxSHpjTDdwejExOXZmZmdCdz09'},7044,Plat
69,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,20090926,ASCOT,ZEhUVU1YUWNoeXNBbE1WeDRKTGptZz09,2009,P,ROYAL LODGE STA,P - 7130 - ROYAL LODGE STA,,ZXVRQ2VXVElQaGFRamt5S3JjQUQrQT09,,WWxFUyt2Qmc4djI4VE9PM3FlRTAxQT09,JOSHUA TREE              ,,,,PARTANT   ,,,,COLM O'DONOGHUE,,N,,,,,,{'link': '/fr/course/detail/2009/P/ZXVRQ2VXVElQaGFRamt5S3JjQUQrQT09'},7130,Plat
70,cnphcHp4eGdSNHFJOVBFYk05MmZBZz09,20171001,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2017,P,ARC DE TRIOMPHE,P - 456 - ARC DE TRIOMPHE,,bStzdDhLNjQ2WWRZZjhzSVpLOVVOdz09,,cnphcHp4eGdSNHFJOVBFYk05MmZBZz09,SATONO NOBLESSE          ,,,,PARTANT   ,,,,YUGA KAWADA,,N,,,,,,{'link': '/fr/course/detail/2017/P/bStzdDhLNjQ2WWRZZjhzSVpLOVVOdz09'},456,Plat
71,cnphcHp4eGdSNHFJOVBFYk05MmZBZz09,20170910,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2017,P,FOY            ,P - 861 - FOY            ,,eDJScHFjWFBMY2hOeGNiSktCUEtGUT09,,cnphcHp4eGdSNHFJOVBFYk05MmZBZz09,SATONO NOBLESSE          ,,,,PARTANT   ,,,,YUGA KAWADA,,N,,,,,,{'link': '/fr/course/detail/2017/P/eDJScHFjWFBMY2hOeGNiSktCUEtGUT09'},861,Plat
72,cnphcHp4eGdSNHFJOVBFYk05MmZBZz09,20161002,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2016,P,ARC DE TRIOMPHE,P - 458 - ARC DE TRIOMPHE,,cGkvOFhLNFhaaXJ6Yi8vLzBKRUh3dz09,,cnphcHp4eGdSNHFJOVBFYk05MmZBZz09,SATONO NOBLESSE          ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2016/P/cGkvOFhLNFhaaXJ6Yi8vLzBKRUh3dz09'},458,Plat
73,MHlnYUcrbnUvU0trTU1Gd1krQjhFQT09,20210502,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2021,P,GANAY          ,P - 364 - GANAY          ,,S0J4alRiblFyS25jYWpGU3gyT0VmUT09,,MHlnYUcrbnUvU0trTU1Gd1krQjhFQT09,GOLD TRIP                ,,,,VALABLE   ,FORFAIT 1 ,,20210428,,,N,,,,,,{'link': '/fr/course/detail/2021/P/S0J4alRiblFyS25jYWpGU3gyT0VmUT09'},364,Plat
74,MHlnYUcrbnUvU0trTU1Gd1krQjhFQT09,20210411,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2021,P,D'HARCOURT     ,P - 282 - D'HARCOURT     ,,dXJMd25CRGc4eERjVkY0NWMvRUFhZz09,,MHlnYUcrbnUvU0trTU1Gd1krQjhFQT09,GOLD TRIP                ,,,,PARTANT   ,,,,STEPHANE PASQUIER,,N,,,,,,{'link': '/fr/course/detail/2021/P/dXJMd25CRGc4eERjVkY0NWMvRUFhZz09'},282,Plat
75,MHlnYUcrbnUvU0trTU1Gd1krQjhFQT09,20201004,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2020,P,ARC DE TRIOMPHE,P - 593 - ARC DE TRIOMPHE,,c3hUZ091amI2b0tkNVNSenhqcjFBUT09,,MHlnYUcrbnUvU0trTU1Gd1krQjhFQT09,GOLD TRIP                ,,,,PARTANT   ,,,,STEPHANE PASQUIER,,N,,,,,,{'link': '/fr/course/detail/2020/P/c3hUZ091amI2b0tkNVNSenhqcjFBUT09'},593,Plat
76,MHlnYUcrbnUvU0trTU1Gd1krQjhFQT09,20200913,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2020,P,GD PRIX PARIS  ,P - 522 - GD PRIX PARIS  ,,U1JpaWM3c2RuMncyRU8rWjYwSk5WQT09,,MHlnYUcrbnUvU0trTU1Gd1krQjhFQT09,GOLD TRIP                ,,,,PARTANT   ,,,,STEPHANE PASQUIER,,N,,,,,,{'link': '/fr/course/detail/2020/P/U1JpaWM3c2RuMncyRU8rWjYwSk5WQT09'},522,Plat
77,MHlnYUcrbnUvU0trTU1Gd1krQjhFQT09,20200705,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2020,P,DU JOCKEY CLUB ,P - 492 - DU JOCKEY CLUB ,,eVBpbjM5eHUvN3FTd3FBNm5CM0JXdz09,,MHlnYUcrbnUvU0trTU1Gd1krQjhFQT09,GOLD TRIP                ,,,,PARTANT   ,,,,STEPHANE PASQUIER,,N,,,,,,{'link': '/fr/course/detail/2020/P/eVBpbjM5eHUvN3FTd3FBNm5CM0JXdz09'},492,Plat
78,MHlnYUcrbnUvU0trTU1Gd1krQjhFQT09,20200606,LYON PARILLY,YkFyQTdZdFNobzlrQzExSEs5cHQxQT09,2020,P,GREFFULHE      ,P - 367 - GREFFULHE      ,,RjF2RUJnL2d1YUcrQUdxVlZoZnBqZz09,,MHlnYUcrbnUvU0trTU1Gd1krQjhFQT09,GOLD TRIP                ,,,,PARTANT   ,,,,STEPHANE PASQUIER,,N,,,,,,{'link': '/fr/course/detail/2020/P/RjF2RUJnL2d1YUcrQUdxVlZoZnBqZz09'},367,Plat
79,MHlnYUcrbnUvU0trTU1Gd1krQjhFQT09,20200512,SAINT-CLOUD,bUNUcFZ1VzVKbEVVNnVjRGMra2JzUT09,2020,P,TOURBILLON     ,P - 271 - TOURBILLON     ,,eW5QMWJnanh6WVM3TFcvSmREZnlBdz09,,MHlnYUcrbnUvU0trTU1Gd1krQjhFQT09,GOLD TRIP                ,,,,PARTANT   ,,,,STEPHANE PASQUIER,,N,,,,,,{'link': '/fr/course/detail/2020/P/eW5QMWJnanh6WVM3TFcvSmREZnlBdz09'},271,Plat
80,MHlnYUcrbnUvU0trTU1Gd1krQjhFQT09,20191115,SAINT-CLOUD,bUNUcFZ1VzVKbEVVNnVjRGMra2JzUT09,2019,P,TANERKO        ,P - 1239 - TANERKO        ,,NVRYSVo5SEZYNkxHMzRSUlRESW16QT09,,MHlnYUcrbnUvU0trTU1Gd1krQjhFQT09,GOLD TRIP                ,,,,PARTANT   ,,,,STEPHANE PASQUIER,,N,,,,,,{'link': '/fr/course/detail/2019/P/NVRYSVo5SEZYNkxHMzRSUlRESW16QT09'},1239,Plat
81,MHlnYUcrbnUvU0trTU1Gd1krQjhFQT09,20191113,LYON PARILLY,YkFyQTdZdFNobzlrQzExSEs5cHQxQT09,2019,P,DAHLIAS        ,P - 6300 - DAHLIAS        ,,cWtndVg1Ykl4citRYW9sUkFITHVRdz09,,MHlnYUcrbnUvU0trTU1Gd1krQjhFQT09,GOLD TRIP                ,,,,ANNUL PB  ,,,,,,N,,,,,,{'link': '/fr/course/detail/2019/P/cWtndVg1Ykl4citRYW9sUkFITHVRdz09'},6300,Plat
82,MHlnYUcrbnUvU0trTU1Gd1krQjhFQT09,20191024,DEAUVILLE,UUI1MEN3bUdDZ09lcDluYm41NGxndz09,2019,P,DE SAINT-DESIR ,P - 1137 - DE SAINT-DESIR ,,cUVrckxMT0lFS0NJc1lRMFUzTHNHZz09,,MHlnYUcrbnUvU0trTU1Gd1krQjhFQT09,GOLD TRIP                ,,,,PARTANT   ,,,,STEPHANE PASQUIER,,N,,,,,,{'link': '/fr/course/detail/2019/P/cUVrckxMT0lFS0NJc1lRMFUzTHNHZz09'},1137,Plat
83,N3labVdLZXlaZHA2YVhtb2RrUmFidz09,20161002,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2016,P,ARC DE TRIOMPHE,P - 458 - ARC DE TRIOMPHE,,cGkvOFhLNFhaaXJ6Yi8vLzBKRUh3dz09,,N3labVdLZXlaZHA2YVhtb2RrUmFidz09,POSTPONED                ,,,,PARTANT   ,,,,ANDREA ATZENI,,N,,,,,,{'link': '/fr/course/detail/2016/P/cGkvOFhLNFhaaXJ6Yi8vLzBKRUh3dz09'},458,Plat
84,N3labVdLZXlaZHA2YVhtb2RrUmFidz09,20151004,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2015,P,ARC DE TRIOMPHE,P - 907 - ARC DE TRIOMPHE,,U1NwNkcrZmR2Z0FOaW9uaTQzakJudz09,,N3labVdLZXlaZHA2YVhtb2RrUmFidz09,POSTPONED                ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2015/P/U1NwNkcrZmR2Z0FOaW9uaTQzakJudz09'},907,Plat
85,N3labVdLZXlaZHA2YVhtb2RrUmFidz09,20150913,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2015,P,FOY            ,P - 917 - FOY            ,,L1hTd2p1V0wxemVsLzBaTlc3d2hDUT09,,N3labVdLZXlaZHA2YVhtb2RrUmFidz09,POSTPONED                ,,,,PARTANT   ,,,,ANDREA ATZENI,,N,,,,,,{'link': '/fr/course/detail/2015/P/L1hTd2p1V0wxemVsLzBaTlc3d2hDUT09'},917,Plat
86,N3labVdLZXlaZHA2YVhtb2RrUmFidz09,20150628,SAINT-CLOUD,bUNUcFZ1VzVKbEVVNnVjRGMra2JzUT09,2015,P,GD PX ST-CLOUD ,P - 626 - GD PX ST-CLOUD ,,NVZyaGltaTdGTzBIb050eisya3VBdz09,,N3labVdLZXlaZHA2YVhtb2RrUmFidz09,POSTPONED                ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2015/P/NVZyaGltaTdGTzBIb050eisya3VBdz09'},626,Plat
87,N3labVdLZXlaZHA2YVhtb2RrUmFidz09,20140601,CHANTILLY,YUpRK3U5dENCUUtSdUNIRWdYd2Z5QT09,2014,P,DU JOCKEY CLUB ,P - 512 - DU JOCKEY CLUB ,,dk9NRkVkZjk0VEtWdEQrNmowQlFSUT09,,N3labVdLZXlaZHA2YVhtb2RrUmFidz09,POSTPONED                ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2014/P/dk9NRkVkZjk0VEtWdEQrNmowQlFSUT09'},512,Plat
88,N3labVdLZXlaZHA2YVhtb2RrUmFidz09,20131006,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2013,P,QATAR LAGARDERE,P - 1049 - QATAR LAGARDERE,,Y2F1a2lqOWtwT0dMU1hTQ1NPWEdwUT09,,N3labVdLZXlaZHA2YVhtb2RrUmFidz09,POSTPONED                ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2013/P/Y2F1a2lqOWtwT0dMU1hTQ1NPWEdwUT09'},1049,Plat
89,OHRGVnJJcVBuaExzMGxtQld4ckRJQT09,20081130,TOKYO,cE54VTVURTB1VGhRSDd3SzR3RHJ2QT09,2008,P,JAPAN CUP      ,P - 7371 - JAPAN CUP      ,,M0hSSWt3aHZpMkxRWk9wbzFWTU1Udz09,,OHRGVnJJcVBuaExzMGxtQld4ckRJQT09,PAPAL BULL               ,,,,PARTANT   ,,,,RYAN-LEE MOORE,,N,,,,,,{'link': '/fr/course/detail/2008/P/M0hSSWt3aHZpMkxRWk9wbzFWTU1Udz09'},7371,Plat
90,OHRGVnJJcVBuaExzMGxtQld4ckRJQT09,20081005,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2008,P,ARC DE TRIOMPHE,P - 51 - ARC DE TRIOMPHE,,STVNNlRBdVlmQlpKWmdFazV5SXMrQT09,,OHRGVnJJcVBuaExzMGxtQld4ckRJQT09,PAPAL BULL               ,,,,PARTANT   ,,,,JIMMY FORTUNE,,N,,,,,,{'link': '/fr/course/detail/2008/P/STVNNlRBdVlmQlpKWmdFazV5SXMrQT09'},51,Plat
91,OHRGVnJJcVBuaExzMGxtQld4ckRJQT09,20080914,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2008,P,FOY            ,P - 874 - FOY            ,,UTRZSjFCdnpiU29JUDNzOFlPMGpZdz09,,OHRGVnJJcVBuaExzMGxtQld4ckRJQT09,PAPAL BULL               ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2008/P/UTRZSjFCdnpiU29JUDNzOFlPMGpZdz09'},874,Plat
92,OHRGVnJJcVBuaExzMGxtQld4ckRJQT09,20080726,ASCOT,ZEhUVU1YUWNoeXNBbE1WeDRKTGptZz09,2008,P,K.G.VI & QUEEN ,P - 7169 - K.G.VI & QUEEN ,,Q09jVXlLeGRCd09qdDBTUjdmbDR2Zz09,,OHRGVnJJcVBuaExzMGxtQld4ckRJQT09,PAPAL BULL               ,,,,PARTANT   ,,,,OLIVIER PESLIER,,N,,,,,,{'link': '/fr/course/detail/2008/P/Q09jVXlLeGRCd09qdDBTUjdmbDR2Zz09'},7169,Plat
93,OHRGVnJJcVBuaExzMGxtQld4ckRJQT09,20080606,EPSOM,Q3Y0aFQ4YThhYzJGTWY2bHZYdXRKUT09,2008,P,CORONATION CUP ,P - 7192 - CORONATION CUP ,,VTdGNUVtNFhpV21HT0lmRzh2dE1uUT09,,OHRGVnJJcVBuaExzMGxtQld4ckRJQT09,PAPAL BULL               ,,,,PARTANT   ,,,,RYAN-LEE MOORE,,N,,,,,,{'link': '/fr/course/detail/2008/P/VTdGNUVtNFhpV21HT0lmRzh2dE1uUT09'},7192,Plat
94,OHRGVnJJcVBuaExzMGxtQld4ckRJQT09,20071125,TOKYO,cE54VTVURTB1VGhRSDd3SzR3RHJ2QT09,2007,P,JAPAN CUP      ,P - 7328 - JAPAN CUP      ,,bkJhSXY0SnB2b3lFTC8wZlZlUEZqUT09,,OHRGVnJJcVBuaExzMGxtQld4ckRJQT09,PAPAL BULL               ,,,,PARTANT   ,,,,RYAN-LEE MOORE,,N,,,,,,{'link': '/fr/course/detail/2007/P/bkJhSXY0SnB2b3lFTC8wZlZlUEZqUT09'},7328,Plat
95,OHRGVnJJcVBuaExzMGxtQld4ckRJQT09,20071021,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2007,P,CONSEIL PARIS  ,P - 957 - CONSEIL PARIS  ,,ZUpPb0JTbmZaTnNsQnV6NUNVRmZWQT09,,OHRGVnJJcVBuaExzMGxtQld4ckRJQT09,PAPAL BULL               ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2007/P/ZUpPb0JTbmZaTnNsQnV6NUNVRmZWQT09'},957,Plat
96,OHRGVnJJcVBuaExzMGxtQld4ckRJQT09,20071007,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2007,P,ARC DE TRIOMPHE,P - 766 - ARC DE TRIOMPHE,,a2UwdVZiVWdZVXFVa0V0Z0RYY3NxUT09,,OHRGVnJJcVBuaExzMGxtQld4ckRJQT09,PAPAL BULL               ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2007/P/a2UwdVZiVWdZVXFVa0V0Z0RYY3NxUT09'},766,Plat
97,OHRGVnJJcVBuaExzMGxtQld4ckRJQT09,20070916,PARISLONGCHAMP,dTBtUk50T2Z4NVpwbHI5OFRYazI3QT09,2007,P,FOY            ,P - 825 - FOY            ,,K29PeTRuazBMdHlveDZNN3FTaHZPUT09,,OHRGVnJJcVBuaExzMGxtQld4ckRJQT09,PAPAL BULL               ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2007/P/K29PeTRuazBMdHlveDZNN3FTaHZPUT09'},825,Plat
98,OHRGVnJJcVBuaExzMGxtQld4ckRJQT09,20070826,DEAUVILLE,UUI1MEN3bUdDZ09lcDluYm41NGxndz09,2007,P,G.PX DEAUVILLE ,P - 737 - G.PX DEAUVILLE ,,OXJwNUl4c1lCRGtacDBYeHkrWVliZz09,,OHRGVnJJcVBuaExzMGxtQld4ckRJQT09,PAPAL BULL               ,,,,FORFAIT 1 ,,,,,,N,,,,,,{'link': '/fr/course/detail/2007/P/OXJwNUl4c1lCRGtacDBYeHkrWVliZz09'},737,Plat
